Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
GE_0053,25/6/2024,Georgia,Batumi,30.1,54,6.7,79,None,Cfb,Temperate,Urban,31.9,3.0,194,Summer,8384,0,37
GE_0054,26/6/2024,Georgia,Kutaisi,31.4,56,0,81,None,Cfb,Temperate,Forest,34.7,10.2,26,Summer,21031,7749,43
GE_0055,27/6/2024,Georgia,Tbilisi,29.3,54,0,74,None,Cfa,Temperate,Urban,30.6,8.4,217,Summer,69380,0,39
GE_0056,28/6/2024,Georgia,Batumi,32.1,67,9.0,57,None,Cfa,Humid subtropical,Shrubland,39.6,9.9,228,Summer,13906,9851,63
GE_0057,29/6/2024,Georgia,Kutaisi,28.3,53,2.3,86,None,Cfa,Humid subtropical,Urban,29.1,12.0,278,Summer,18061,0,55
GE_0058,30/6/2024,Georgia,Tbilisi,23.5,48,0,63,None,Cfa,Humid subtropical,Forest,23.5,4.0,125,Summer,77534,0,44
GE_0059,1/7/2024,Georgia,Batumi,31.6,,6.1,88,None,Cfb,NA,Urban,,13.1,279,Summer,15924,0,44
GE_0060,2/7/2024,Georgia,Kutaisi,25.7,43,0,49,None,Cfb,Humid subtropical,Urban,25.7,12.4,NA,Summer,9291,0,58
GE_0061,3/7/2024,Georgia,Tbilisi,27.4,43,0,69,None,Cfb,Temperate,Shrubland,27.3,10.1,328,Summer,95571,0,59
GE_0062,4/7/2024,Georgia,Batumi,23.3,88,0.2,61,None,Cfb,Humid subtropical,Shrubland,23.3,2.3,146,Summer,9649,0,65
GE_0063,2024-07-05,Georgia,Kutaisi,22.7,37,2.9,98,None,Cfa,Humid subtropical,Urban,22.7,2.1,321,Summer,16667,43172,46
GE_0064,6/7/2024,Georgia,Tbilisi,30.1,62,3.7,67,None,Cfb,Temperate,Forest,33.4,11.8,15,Summer,87795,0,38
GE_0065,7/7/2024,Georgia,Batumi,26.0,61,0,77,None,Cfb,Humid subtropical,Shrubland,26.0,10.8,321,Summer,17663,0,37
GE_0066,2024-07-08,Georgia,Kutaisi,24.2,77,0.7,62,None,Cfa,Humid subtropical,Shrubland,24.2,5.1,22,Summer,14772,0,63
GE_0067,9/7/2024,Georgia,Tbilisi,31.4,,0.2,85,NA,Cfb,Humid subtropical,Forest,34.7,10.5,151,,161774,11152,57
GE_0068,10/7/2024,Georgia,Batumi,27.6,86,0,44,None,Cfa,Temperate,Urban,31.9,14.1,53,Summer,22424,0,39
GE_0069,11/7/2024,Georgia,Kutaisi,29.6,77,0,63,None,Cfb,Temperate,Urban,35.7,4.9,85,Summer,7489,0,44
GE_0070,12/7/2024,Georgia,Tbilisi,27.7,53,0,63,None,Cfa,Humid subtropical,Forest,28.4,7.8,107,Summer,101718,0,52
GE_0071,13/7/2024,Georgia,Batumi,31.5,75,2.1,65,None,Cfb,Humid subtropical,Urban,40.7,4.7,265,Summer,12823,29854,57
GE_0072,14/7/2024,Georgia,Kutaisi,31.7,69,0,95,,Cfb,Humid subtropical,Forest,39.2,14.0,122,,8317,0,46
GE_0073,2024-07-15,Georgia,Tbilisi,29.5,70,3.2,99,None,Cfb,Temperate,Shrubland,33.9,10.3,264,Summer,123397,2968,43
GE_0074,16/7/2024,Georgia,Batumi,30.7,65,0,62,Drought,Cfa,Temperate,Shrubland,35.4,14.6,42,Summer,22030,70166,67
GE_0075,17/7/2024,Georgia,Kutaisi,26.1,60,0,70,NA,Cfa,Temperate,Forest,26.1,6.2,136,Summer,17604,0,45
GE_0076,18/7/2024,Georgia,Tbilisi,27.4,56,0,98,Drought,Cfb,Humid subtropical,Shrubland,28.3,5.4,102,Summer,502678,3479166,64
GE_0077,19/7/2024,Georgia,Batumi,22.7,58,2.7,60,None,Cfb,Temperate,Forest,22.7,6.7,107,Summer,15423,0,49
GE_0077,19/7/2024,Georgia,Batumi,22.7,58,2.7,60,None,Cfb,Temperate,Forest,22.7,6.7,107,Summer,15423,0,49
GE_0078,20/7/2024,Georgia,Kutaisi,24.4,55,0,57,NA,Cfa,Temperate,Urban,24.4,6.3,310,,36307,273203,40
GE_0079,21/7/2024,Georgia,Tbilisi,26.4,82,0,73,,Cfa,Temperate,Shrubland,26.4,13.6,,Summer,82846,0,49
GE_0080,22/7/2024,Georgia,Batumi,24.0,79,31.1,51,None,Cfa,Temperate,Forest,24.0,12.0,221,Summer,"14,012",0,35
GE_0081,23/7/2024,Georgia,Kutaisi,31.6,50,0,52,Drought,Cfa,Humid subtropical,Shrubland,33.6,9.4,219,Summer,28092,293023,58
GE_0082,24/7/2024,Georgia,Tbilisi,27.8,61,0,100,Heatwave,Cfb,Humid subtropical,Shrubland,29.3,5.6,203,Summer,256784,661302,84
GE_0083,25/7/2024,Georgia,Batumi,23.5,NA,0,56,Heatwave,Cfa,Humid subtropical,Urban,23.5,8.2,NA,Summer,29733,NA,45
GE_0084,26/7/2024,Georgia,Kutaisi,32.0,67,0,NA,None,Cfb,,Urban,39.3,,213,Summer,8948,0,57
GE_0085,27/7/2024,Georgia,Tbilisi,23.0,65,0,63,None,Cfa,Humid subtropical,Urban,23.0,11.6,61,Summer,63492,0,52
GE_0086,28/7/2024,Georgia,Batumi,29.5,93,0,96,None,Cfb,Humid subtropical,Forest,39.7,7.7,330,Summer,16794,0,48
GE_0087,29/7/2024,Georgia,Kutaisi,31.0,59,0.9,99,None,Cfb,Humid subtropical,Urban,34.6,12.5,238,Summer,8410,0,53
GE_0088,30/7/2024,Georgia,Tbilisi,26.7,49,2.7,79,None,Cfa,Humid subtropical,Shrubland,26.7,4.1,52,Summer,62282,0,56
GE_0089,31/7/2024,Georgia,Batumi,25.7,69,1.7,95,None,Cfb,Temperate,Shrubland,25.7,3.5,290,Summer,14435,0,52
GE_0090,1/8/2024,Georgia,Kutaisi,30.6,82,0,71,None,Cfa,,Forest,40.2,7.1,254,Summer,14819,NA,36
GE_0091,2/8/2024,Georgia,Tbilisi,28.4,66,21.1,97,Storm,Cfb,Humid subtropical,Urban,30.9,21.0,4,Summer,267829,9119,84
GE_0092,3/8/2024,Georgia,Batumi,31.3,86,0,73,None,Cfa,Temperate,Forest,44.2,11.7,294,Summer,16498,20172,61
GE_0093,4/8/2024,Georgia,Kutaisi,26.6,45,0,77,None,Cfb,Humid subtropical,Forest,26.6,12.1,162,Summer,"14,277","25,532",63
GE_0094,5/8/2024,Georgia,Tbilisi,24.5,39,15.8,54,None,Cfb,Temperate,Shrubland,24.5,13.3,178,Summer,162097,0,59
GE_0095,6/8/2024,Georgia,Batumi,31.5,58,0,83,None,Cfb,Temperate,Urban,35.4,5.1,223,Summer,21929,0,52
GE_0096,7/8/2024,Georgia,Kutaisi,31.5,66,0,49,Drought,Cfa,Temperate,Urban,37.7,2.7,254,Summer,22247,83779,55
GE_0097,8/8/2024,Georgia,Tbilisi,29.8,65,2.0,80,None,Cfb,Humid subtropical,Urban,33.5,12.1,25,Summer,69589,0,55
GE_0098,9/8/2024,Georgia,Batumi,26.7,67,2.2,58,None,Cfb,Humid subtropical,Forest,26.7,11.5,283,Summer,"10,088",0,55
GE_0099,10/8/2024,Georgia,Kutaisi,30.8,50,0.5,75,None,Cfa,Humid subtropical,Forest,32.3,6.9,34,Summer,9007,0,51
GE_0100,11/8/2024,Georgia,Tbilisi,27.4,66,0,56,None,Cfa,Humid subtropical,Forest,29.2,6.2,342,Summer,168458,0,45
GE_0101,12/8/2024,Georgia,Batumi,31.4,86,0,71,Drought,Cfb,Humid subtropical,Forest,44.6,13.2,57,Summer,37816,414979,76
GE_0102,13/8/2024,Georgia,Kutaisi,29.0,NA,0,79,None,Cfa,Humid subtropical,Urban,35.0,10.9,21,Summer,20132,0,47
GE_0103,14/8/2024,Georgia,Tbilisi,30.8,64,8.8,55,None,Cfa,Humid subtropical,Urban,35.4,6.8,91,Summer,152047,10197,56
GE_0104,15/8/2024,Georgia,Batumi,28.2,81,8.8,NA,,Cfa,Humid subtropical,Shrubland,32.8,NA,326,Summer,15182,15472,56
GE_0105,16/8/2024,Georgia,Kutaisi,31.4,44,0,91,None,Cfa,Temperate,Forest,32.1,10.7,204,Summer,17768,9873,48
GE_0106,17/8/2024,Georgia,Tbilisi,NA,45,2.5,57,Drought,Cfa,Temperate,Shrubland,32.0,NA,33,Summer,"340,919","2,101,714",75
GE_0107,18/8/2024,Georgia,Batumi,23.6,67,0,57,None,Cfb,Temperate,Urban,23.6,13.7,140,Summer,8097,0,38
GE_0108,19/8/2024,Georgia,Kutaisi,27.7,84,0.6,71,None,Cfb,Humid subtropical,Forest,31.9,9.4,47,Summer,"14,469",0,65
GE_0109,20/8/2024,Georgia,Tbilisi,26.3,36,11.1,65,None,Cfb,Humid subtropical,Forest,26.3,11.1,296,Summer,170490,0,39
GE_0110,21/8/2024,Georgia,Batumi,25.7,68,0,64,None,Cfb,Temperate,Forest,25.7,11.4,115,Summer,13380,0,40
GE_0111,22/8/2024,Georgia,Kutaisi,25.3,,3.8,77,None,Cfb,Humid subtropical,Urban,25.3,NA,148,Summer,13307,,64
GE_0112,23/8/2024,Georgia,Tbilisi,26.3,44,0,102,None,Cfb,Humid subtropical,Urban,26.3,2.1,118,Summer,164688,0,57
GE_0113,24/8/2024,Georgia,Batumi,23.4,67,0,97,None,Cfa,Temperate,Shrubland,23.4,3.0,34,Summer,19044,0,42
GE_0113,24/8/2024,Georgia,Batumi,23.4,67,0,97,None,Cfa,Temperate,Shrubland,23.4,3.0,34,Summer,19044,0,42
GE_0114,25/8/2024,Georgia,Kutaisi,31.9,77,0.6,48,None,Cfb,Humid subtropical,Shrubland,42.8,13.7,121,Summer,18196,0,41
GE_0115,26/8/2024,Georgia,Tbilisi,NA,67,0,90,None,Cfa,Humid subtropical,Urban,32.4,9.2,,Summer,103347,0,
GE_0116,27/8/2024,Georgia,Batumi,27.4,61,0,86,Heatwave,Cfa,Temperate,Forest,28.7,10.9,45,Summer,43529,79710,67
GE_0117,28/8/2024,Georgia,Kutaisi,32.0,77,0.6,80,None,Cfa,Temperate,Shrubland,43.1,4.5,309,Summer,8230,0,63
GE_0118,29/8/2024,Georgia,Tbilisi,25.2,71,0,62,None,Cfa,Humid subtropical,Forest,25.2,11.0,230,Summer,125676,0,36
GE_0119,30/8/2024,Georgia,Batumi,25.4,55,2.5,97,None,Cfb,Humid subtropical,Shrubland,25.4,13.9,13,Summer,9566,0,44
GE_0119,30/8/2024,Georgia,Batumi,25.4,55,2.5,97,None,Cfb,Humid subtropical,Shrubland,25.4,13.9,13,Summer,9566,0,44
GE_0120,31/8/2024,Georgia,Kutaisi,24.4,51,0,86,None,Cfb,Humid subtropical,Forest,24.4,12.3,101,Summer,14974,35527,43
GE_0121,1/9/2024,Georgia,Tbilisi,12.0,84,1.2,99,None,Cfb,Humid subtropical,Forest,12.0,8.7,243,Autumn,133471,0,56
GE_0122,2/9/2024,Georgia,Batumi,8.9,85,4.3,82,None,Cfa,Temperate,Urban,8.9,4.7,242,Autumn,8780,0,58
GE_0123,3/9/2024,Georgia,Kutaisi,12.5,83,0,68,NA,Cfa,Temperate,Shrubland,12.5,3.6,74,Autumn,16336,0,43
GE_0124,4/9/2024,Georgia,Tbilisi,16.0,59,0,60,None,Cfb,Temperate,Shrubland,16.0,7.9,180,Autumn,110408,28285,65
GE_0125,5/9/2024,Georgia,Batumi,10.9,63,8.1,77,None,Cfb,,Shrubland,10.9,8.7,336,Autumn,,NA,42
GE_0126,6/9/2024,Georgia,Kutaisi,16.2,47,0,102,None,Cfb,Humid subtropical,Shrubland,16.2,9.1,145,Autumn,10160,0,63
GE_0127,7/9/2024,Georgia,Tbilisi,16.9,60,2.1,88,None,Cfb,Humid subtropical,Forest,16.9,2.2,39,Autumn,106252,0,51
GE_0128,8/9/2024,Georgia,Batumi,12.7,56,2.7,42,Flood,,Temperate,Urban,12.7,4.4,17,Autumn,46534,11027,40
GE_0129,9/9/2024,Georgia,Kutaisi,8.5,46,0,75,None,Cfb,Temperate,Urban,8.5,14.9,74,Autumn,13907,0,64
GE_0130,10/9/2024,Georgia,Tbilisi,9.9,45,0.8,104,None,Cfa,Humid subtropical,Shrubland,9.9,10.6,242,Autumn,123065,0,55
GE_0131,11/9/2024,Georgia,Batumi,13.3,55,5.6,93,None,Cfa,Humid subtropical,Urban,13.3,10.2,18,Autumn,11563,0,65
GE_0132,12/9/2024,Georgia,Kutaisi,15.9,80,3.3,68,None,Cfa,Temperate,Urban,15.9,7.3,121,Autumn,18538,0,55
GE_0133,13/9/2024,Georgia,Tbilisi,10.7,40,0,99,None,Cfb,Humid subtropical,Urban,10.7,4.4,281,Autumn,155004,NA,59
GE_0134,14/9/2024,Georgia,Batumi,8.1,63,2.9,81,None,Cfa,Temperate,Forest,8.1,12.0,359,Autumn,22924,24066,48
GE_0135,15/9/2024,Georgia,Kutaisi,12.1,72,5.5,82,None,Cfa,Temperate,Forest,12.1,11.7,NA,Autumn,8675,35858,52
GE_0136,16/9/2024,Georgia,Tbilisi,10.8,35,0,100,None,Cfa,Temperate,Urban,10.8,11.3,285,Autumn,99921,0,49
GE_0137,17/9/2024,Georgia,Batumi,11.5,91,5.0,71,None,Cfb,,Urban,11.5,9.9,32,Autumn,21761,0,
GE_0138,18/9/2024,Georgia,Kutaisi,12.1,55,20.6,60,,Cfa,Temperate,Shrubland,,6.5,254,Autumn,28908,796904,87
GE_0139,19/9/2024,Georgia,Tbilisi,15.9,63,3.1,96,None,Cfb,Humid subtropical,Shrubland,15.9,3.3,256,Autumn,165226,0,63
GE_0140,20/9/2024,Georgia,Batumi,16.2,91,0,41,None,Cfa,Temperate,Forest,16.2,11.4,144,Autumn,21492,0,60
GE_0141,21/9/2024,Georgia,Kutaisi,13.4,63,2.8,102,None,Cfb,Temperate,Urban,13.4,12.4,247,Autumn,16764,32749,38
GE_0141,21/9/2024,Georgia,Kutaisi,13.4,63,2.8,102,None,Cfb,Temperate,Urban,13.4,12.4,247,Autumn,16764,32749,38
GE_0142,22/9/2024,Georgia,Tbilisi,15.9,37,0,109,None,Cfb,Temperate,Urban,15.9,3.1,230,Autumn,146863,0,64
GE_0142,22/9/2024,Georgia,Tbilisi,15.9,37,0,109,None,Cfb,Temperate,Urban,15.9,3.1,230,Autumn,146863,0,64
GE_0143,23/9/2024,Georgia,Batumi,9.2,NA,9.9,45,None,Cfb,,NA,9.2,9.3,313,Autumn,22929,0,43
GE_0144,24/9/2024,Georgia,Kutaisi,16.5,72,0,99,None,Cfa,Temperate,Shrubland,16.5,12.8,141,Autumn,16205,21491,55
GE_0145,25/9/2024,Georgia,Tbilisi,7.8,60,0,99,None,Cfb,Temperate,Forest,7.8,5.7,338,Autumn,174343,0,43
GE_0146,26/9/2024,Georgia,Batumi,16.5,92,0,73,None,Cfa,Temperate,Forest,16.5,14.2,98,Autumn,16131,0,50
GE_0147,27/9/2024,Georgia,Kutaisi,15.8,49,0,59,None,Cfa,Temperate,Forest,15.8,12.3,229,Autumn,12229,0,60
GE_0148,2024-09-28,Georgia,Tbilisi,15.9,78,0,61,None,Cfb,Humid subtropical,Shrubland,15.9,6.1,296,Autumn,86672,0,49
GE_0149,29/9/2024,Georgia,Batumi,12.9,83,0,44,None,Cfb,Humid subtropical,Forest,12.9,2.8,241,Autumn,14315,0,37
GE_0150,30/9/2024,Georgia,Kutaisi,7.7,54,0,52,None,Cfa,Humid subtropical,Forest,7.7,2.6,147,Autumn,11556,0,56
GE_0151,1/10/2024,Georgia,Tbilisi,15.5,63,2.6,64,None,Cfa,Temperate,Shrubland,15.5,13.9,49,Autumn,170088,NA,52
GE_0152,2/10/2024,Georgia,Batumi,10.6,78,0,99,None,,Humid subtropical,Urban,10.6,8.6,178,Autumn,12841,0,48
GE_0153,3/10/2024,Georgia,Kutaisi,9.8,74,1.0,79,None,Cfb,Humid subtropical,Urban,9.8,9.0,318,Autumn,10336,0,43
GE_0154,4/10/2024,Georgia,Tbilisi,8.4,74,0,101,None,Cfb,Humid subtropical,Shrubland,8.4,15.0,234,Autumn,73994,0,46
GE_0155,5/10/2024,Georgia,Batumi,9.1,91,0,94,None,Cfb,Humid subtropical,Shrubland,9.1,8.2,194,Autumn,22610,0,36
GE_0156,6/10/2024,Georgia,Kutaisi,9.4,54,4.3,56,None,Cfa,Humid subtropical,Shrubland,9.4,3.0,321,Autumn,11963,0,40
GE_0157,2024-10-07,Georgia,Tbilisi,8.9,70,0,64,None,Cfb,Humid subtropical,Shrubland,8.9,13.3,87,Autumn,79893,0,47
GE_0158,8/10/2024,Georgia,Batumi,11.0,53,7.8,74,None,Cfb,Temperate,Urban,11.0,4.2,181,NA,11853,18491,NA
GE_0159,9/10/2024,Georgia,Kutaisi,14.8,82,17.9,76,None,Cfb,Humid subtropical,Shrubland,14.8,13.2,317,Autumn,19629,0,62
GE_0160,10/10/2024,Georgia,Tbilisi,11.9,83,3.3,,None,Cfa,Humid subtropical,Urban,11.9,NA,169,,138980,40345,55
GE_0161,11/10/2024,Georgia,Batumi,8.8,76,0,93,None,Cfb,Humid subtropical,Forest,8.8,7.6,147,Autumn,19879,0,37
GE_0162,12/10/2024,Georgia,Kutaisi,9.2,76,0,70,None,Cfb,Temperate,Shrubland,9.2,3.0,302,Autumn,19166,0,62
GE_0163,13/10/2024,Georgia,Tbilisi,10.1,55,0,88,None,Cfb,Humid subtropical,Shrubland,10.1,3.9,139,Autumn,88942,0,48
GE_0164,14/10/2024,Georgia,Batumi,11.2,91,1.8,52,Storm,Cfa,Humid subtropical,Shrubland,11.2,34.8,167,Autumn,20225,0,78
GE_0165,15/10/2024,Georgia,Kutaisi,15.3,82,0,61,None,Cfa,Humid subtropical,Shrubland,15.3,11.7,199,Autumn,15278,0,38
GE_0166,16/10/2024,Georgia,Tbilisi,11.2,70,0.5,78,None,Cfa,Temperate,Shrubland,11.2,3.3,255,NA,107177,0,38
GE_0167,17/10/2024,Georgia,Batumi,16.8,91,1.2,50,None,Cfa,Humid subtropical,Shrubland,16.8,12.8,59,Autumn,"14,608",0,65
GE_0168,18/10/2024,Georgia,Kutaisi,14.3,48,0,80,None,Cfa,Temperate,Urban,14.3,4.2,125,Autumn,13912,0,61
GE_0169,19/10/2024,Georgia,Tbilisi,17.4,47,0,85,None,Cfa,Humid subtropical,Forest,17.4,5.1,326,Autumn,160657,3002,38
GE_0170,20/10/2024,Georgia,Batumi,9.0,60,0,79,None,Cfb,Temperate,Urban,9.0,7.5,182,Autumn,8693,0,61
GE_0171,21/10/2024,Georgia,Kutaisi,7.9,56,0.7,76,None,Cfb,Temperate,Urban,7.9,9.9,331,Autumn,10805,46162,49
GE_0172,22/10/2024,Georgia,Tbilisi,7.8,55,0,65,None,Cfa,Temperate,Shrubland,7.8,,245,Autumn,NA,,62
GE_0173,23/10/2024,Georgia,Batumi,10.3,86,3.5,63,Flood,Cfb,Humid subtropical,Forest,10.3,8.6,84,Autumn,24079,487668,55
GE_0174,24/10/2024,Georgia,Kutaisi,13.2,64,0,100,None,Cfa,Humid subtropical,Forest,13.2,2.4,351,Autumn,17851,0,NA
GE_0175,25/10/2024,Georgia,Tbilisi,16.0,85,3.2,74,Flood,,Temperate,Forest,16.0,10.6,129,Autumn,342968,0,66
GE_0176,26/10/2024,Georgia,Batumi,15.9,61,1.9,46,None,Cfa,Humid subtropical,Shrubland,15.9,8.2,149,Autumn,19800,0,52
GE_0177,27/10/2024,Georgia,Kutaisi,8.3,60,0,49,None,Cfa,Humid subtropical,Forest,8.3,3.1,2,Autumn,12406,0,61
GE_0178,28/10/2024,Georgia,Tbilisi,13.5,47,0.3,76,None,Cfb,Humid subtropical,Shrubland,13.5,14.7,133,Autumn,165026,2986,49
