Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
TR_0016,19/5/2024,Turkey,Ankara,10.8,54,0,102,None,BSk,Temperate,Urban,10.8,11.4,56,Spring,845386,0,48
TR_0017,20/5/2024,Turkey,Istanbul,11.6,71,0,69,None,Csa,Mediterranean,Forest,11.6,7.4,126,Spring,1052918,0,62
TR_0018,21/5/2024,Turkey,Izmir,14.4,93,0,86,None,Csa,Temperate,Shrubland,14.4,14.5,76,Spring,653088,0,51
TR_0019,22/5/2024,Turkey,Ankara,5.9,43,0,81,None,Cfb,Mediterranean,Shrubland,5.9,9.1,283,Spring,391573,0,57
TR_0020,23/5/2024,Turkey,Istanbul,6.3,73,NA,74,None,Cfb,Mediterranean,NA,6.3,10.1,246,Spring,2171217,0,61
TR_0021,24/5/2024,Turkey,Izmir,11.6,56,1.6,73,None,BSk,Mediterranean,Forest,11.6,13.0,316,Spring,609355,0,37
TR_0022,25/5/2024,Turkey,Ankara,14.2,43,16.5,73,None,BSk,Mediterranean,Forest,14.2,3.6,317,Spring,627912,0,39
TR_0023,26/5/2024,Turkey,Istanbul,7.9,56,3.6,125,None,BSk,Mediterranean,Urban,7.9,11.2,3,Spring,1352064,0,55
TR_0024,27/5/2024,Turkey,Izmir,10.3,53,0,90,None,Csa,Temperate,Urban,10.3,6.3,272,Spring,290477,0,50
TR_0025,28/5/2024,Turkey,Ankara,5.4,42,0,60,None,Csa,Mediterranean,Urban,5.4,10.0,226,Spring,575650,4956,54
TR_0026,29/5/2024,Turkey,Istanbul,6.2,84,0,71,None,Csa,Mediterranean,Urban,6.2,4.3,51,Spring,897177,0,65
TR_0027,30/5/2024,Turkey,Izmir,14.9,64,50.3,58,None,Cfb,Mediterranean,Urban,14.9,5.4,226,Spring,618767,1694,57
TR_0028,31/5/2024,Turkey,Ankara,10.4,42,4.6,67,None,Cfb,Temperate,Shrubland,10.4,4.4,294,Spring,409022,0,54
TR_0029,1/6/2024,Turkey,Istanbul,29.4,72,9.8,105,None,BSk,Mediterranean,Shrubland,34.0,13.9,140,Summer,1105866,0,40
TR_0030,2/6/2024,Turkey,Izmir,33.9,81,0,62,None,Csa,Mediterranean,Forest,52.4,13.2,98,Summer,641231,0,50
TR_0031,3/6/2024,Turkey,Ankara,29.6,77,0,92,Heatwave,Cfb,Mediterranean,Shrubland,35.7,7.6,51,Summer,"1,760,171","57,150",77
TR_0032,4/6/2024,Turkey,Istanbul,29.3,70,0,107,None,BSk,Temperate,Urban,33.4,10.3,331,Summer,2022284,0,44
TR_0033,5/6/2024,Turkey,Izmir,36.8,73,0,77,Drought,BSk,Mediterranean,Urban,55,7.3,139,Summer,630840,333746,72
TR_0034,6/6/2024,Turkey,Ankara,30.4,47,0,73,Drought,Cfb,Temperate,Shrubland,31.2,2.1,301,Summer,975838,1580068,51
TR_0035,7/6/2024,Turkey,Istanbul,35.8,74,0,68,Heatwave,BSk,Temperate,Urban,55,11.9,292,Summer,2281627,139808,64
TR_0036,2024-06-08,Turkey,Izmir,32.2,90,0,53,None,Csa,Temperate,Urban,49.8,12.2,85,Summer,508352,4546,52
TR_0037,9/6/2024,Turkey,Ankara,36.4,47,28.4,100,None,BSk,Temperate,Forest,42.8,3.1,163,Summer,724085,23294,61
TR_0038,10/6/2024,Turkey,Istanbul,36.9,85,4.2,112,None,BSk,Temperate,Urban,55,10.5,4,Summer,1039425,0,60
TR_0039,11/6/2024,Turkey,Izmir,32.1,77,0,75,None,BSk,Temperate,Forest,43.5,2.5,187,Summer,567319,0,60
TR_0040,12/6/2024,Turkey,Ankara,34.7,46,0,65,None,Cfb,Mediterranean,Shrubland,38.5,10.2,221,Summer,367707,0,55
TR_0041,13/6/2024,Turkey,Istanbul,36.3,86,0,74,Drought,BSk,Mediterranean,Forest,55,8.3,155,Summer,3116570,0,47
TR_0042,14/6/2024,Turkey,Izmir,30.4,57,8.4,104,NA,NA,Temperate,Urban,33.0,,358,Summer,"472,018",0,53
TR_0043,15/6/2024,Turkey,Ankara,35.2,60,0,71,Drought,Cfb,Temperate,Shrubland,45.7,11.8,255,Summer,634896,0,57
TR_0044,16/6/2024,Turkey,Istanbul,33.6,78,0,69,None,Cfb,Temperate,Urban,49.5,6.6,169,Summer,1335334,24748,63
TR_0045,17/6/2024,Turkey,Izmir,32.6,95,0,55,None,Cfb,Mediterranean,Urban,54.5,10.7,172,Summer,539238,0,36
TR_0046,18/6/2024,Turkey,Ankara,31.4,71,2.6,111,None,Cfb,Temperate,Forest,NA,14.9,158,Summer,401693,49775,NA
TR_0047,19/6/2024,Turkey,Istanbul,35.1,58,0,97,Drought,,Mediterranean,Urban,44.4,3.8,342,,3768959,,75
TR_0048,20/6/2024,Turkey,Izmir,33.4,83,5.2,90,None,BSk,Temperate,Urban,51.4,14.9,347,Summer,244433,0,43
TR_0049,21/6/2024,Turkey,Ankara,36.0,85,4.6,98,None,BSk,Mediterranean,Shrubland,55,10.7,310,Summer,520898,1990,59
TR_0050,22/6/2024,Turkey,Istanbul,28.3,55,0,105,None,Cfb,Temperate,Shrubland,29.3,10.8,322,Summer,2061819,0,49
TR_0051,23/6/2024,Turkey,Izmir,30.0,98,0,102,None,BSk,Temperate,Urban,43.5,7.1,313,Summer,464560,0,45
TR_0052,24/6/2024,Turkey,Ankara,36.6,72,0,70,NA,BSk,Mediterranean,Forest,55,2.8,78,Summer,2028446,402788,61
TR_0053,25/6/2024,Turkey,Istanbul,37.9,58,0,95,Heatwave,Csa,Temperate,Forest,53.2,7.3,148,Summer,3640803,33023,70
TR_0054,26/6/2024,Turkey,Izmir,30.0,77,0,72,None,BSk,Mediterranean,Urban,36.8,2.3,218,NA,252187,0,47
TR_0055,27/6/2024,Turkey,Ankara,33.5,72,0,102,Heatwave,Cfb,Temperate,Forest,46.0,10.0,114,Summer,1726404,92890,50
TR_0056,28/6/2024,Turkey,Istanbul,31.2,91,0,74,Wildfire,Cfb,Mediterranean,Shrubland,45.9,13.5,212,Summer,4922380,1004603,74
TR_0057,29/6/2024,Turkey,Izmir,32.0,69,3.5,104,None,Cfb,Mediterranean,Forest,40.0,12.6,112,Summer,466125,0,60
TR_0058,30/6/2024,Turkey,Ankara,37.6,52,0,57,Heatwave,Csa,Mediterranean,Urban,48.6,6.8,267,Summer,"1,783,168","42,732",75
TR_0059,1/7/2024,Turkey,Istanbul,32.0,72,1.6,98,None,Csa,Mediterranean,Shrubland,41.2,5.5,26,Summer,1136112,0,49
TR_0060,2/7/2024,Turkey,Izmir,37.7,71,0,105,None,Csa,Mediterranean,Forest,55,8.4,184,Summer,436997,0,46
TR_0061,3/7/2024,Turkey,Ankara,37.1,67,3.8,101,None,BSk,Mediterranean,Forest,55,10.7,166,Summer,459909,0,54
TR_0062,4/7/2024,Turkey,Istanbul,35.0,64,3.0,99,Heatwave,Csa,Temperate,Shrubland,47.1,12.0,267,Summer,4200207,407441,62
TR_0063,5/7/2024,Turkey,Izmir,30.5,69,0,92,None,BSk,Mediterranean,Forest,36.0,4.9,204,Summer,609574,0,57
TR_0064,6/7/2024,Turkey,Ankara,32.9,81,0,100,None,Cfb,Mediterranean,Forest,48.3,5.6,,Summer,607558,0,
TR_0065,7/7/2024,Turkey,Istanbul,34.4,55,0,97,None,Csa,Temperate,Shrubland,41.2,7.1,69,Summer,797253,44785,35
TR_0066,8/7/2024,Turkey,Izmir,28.4,52,0,79,None,Cfb,Temperate,Forest,29.1,12.9,214,Summer,583433,0,40
TR_0067,9/7/2024,Turkey,Ankara,37.5,54,0,89,Drought,BSk,Mediterranean,Urban,49.4,7.9,206,Summer,2780755,0,82
TR_0068,10/7/2024,Turkey,Istanbul,33.7,80,0,90,None,Csa,Temperate,NA,,9.2,3,Summer,1955177,0,59
TR_0069,11/7/2024,Turkey,Izmir,32.3,90,0,105,None,Csa,Temperate,Shrubland,50.3,8.9,306,Summer,225109,0,49
TR_0070,12/7/2024,Turkey,Ankara,32.6,71,0,110,None,Cfb,Mediterranean,Shrubland,42.6,9.6,8,Summer,400682,34822,54
TR_0071,13/7/2024,Turkey,Istanbul,34.4,90,0,80,Drought,Cfb,Temperate,Urban,55,10.3,179,Summer,3130866,1190428,80
TR_0072,14/7/2024,Turkey,Izmir,35.4,84,0,103,Drought,Csa,Temperate,Shrubland,55,14.5,126,,,360774,64
TR_0073,15/7/2024,Turkey,Ankara,32.8,76,10.0,84,None,BSk,Temperate,Shrubland,45.5,8.0,19,Summer,459738,0,46
TR_0074,16/7/2024,Turkey,Istanbul,34.8,91,0,102,None,Csa,Temperate,Forest,55,11.8,146,Summer,2069310,0,62
TR_0075,17/7/2024,Turkey,Izmir,29.5,58,0,74,None,Cfb,Mediterranean,Shrubland,31.6,13.2,316,Summer,480865,0,63
TR_0076,18/7/2024,Turkey,Ankara,32.1,74,0,65,None,Cfb,Temperate,Shrubland,42.2,10.5,189,Summer,306342,10398,39
TR_0077,19/7/2024,Turkey,Istanbul,32.6,63,43.4,81,None,BSk,Temperate,Forest,39.6,4.4,161,Summer,2088396,NA,39
TR_0078,2024-07-20,Turkey,Izmir,28.7,57,13.8,66,None,Csa,Mediterranean,Forest,30.1,5.7,206,Summer,272540,0,35
TR_0079,21/7/2024,Turkey,Ankara,34.8,81,0.8,107,None,Csa,Temperate,Urban,55,7.2,202,Summer,767255,21696,51
TR_0080,22/7/2024,Turkey,Istanbul,28.7,75,0,72,None,BSk,Temperate,Shrubland,33.0,9.6,353,Summer,948931,0,36
TR_0081,23/7/2024,Turkey,Izmir,32.9,74,0,76,None,Csa,Mediterranean,Forest,44.9,2.1,5,Summer,627617,0,51
TR_0082,24/7/2024,Turkey,Ankara,29.7,73,14.5,89,None,Csa,Mediterranean,Forest,35.0,13.8,358,Summer,504036,0,54
TR_0083,25/7/2024,Turkey,Istanbul,29.0,78,0,104,None,BSk,Mediterranean,Urban,34.3,14.6,231,Summer,1060527,0,38
TR_0083,25/7/2024,Turkey,Istanbul,29.0,78,0,104,None,BSk,Mediterranean,Urban,34.3,14.6,231,Summer,1060527,0,38
TR_0084,26/7/2024,Turkey,Izmir,36.8,98,0,94,Drought,Cfb,Mediterranean,Forest,55,4.1,216,Summer,1594010,0,51
TR_0085,27/7/2024,Turkey,Ankara,34.0,79,4.0,112,None,Cfb,Mediterranean,Urban,51.6,4.2,286,Summer,552364,0,50
TR_0086,28/7/2024,Turkey,Istanbul,28.8,84,5.6,78,None,Cfb,Temperate,Urban,35.0,10.2,NA,Summer,1210877,0,48
TR_0087,29/7/2024,Turkey,Izmir,33.9,96,0,82,None,BSk,Temperate,Urban,55,4.7,319,Summer,616810,0,52
TR_0088,30/7/2024,Turkey,Ankara,32.8,,0,116,Drought,BSk,Temperate,NA,40.1,14.7,NA,Summer,1362281,3002395,58
TR_0089,31/7/2024,Turkey,Istanbul,33.4,53,7.0,95,None,Cfb,Mediterranean,Forest,38.1,8.5,205,Summer,1752928,25654,53
TR_0090,1/8/2024,Turkey,Izmir,33.0,90,0,72,None,Csa,Mediterranean,Shrubland,53.5,4.4,7,Summer,475110,0,51
TR_0091,2/8/2024,Turkey,Ankara,30.6,48,0,86,None,Cfb,Temperate,Urban,31.6,3.8,96,Summer,502171,0,49
TR_0092,3/8/2024,Turkey,Istanbul,34.4,86,0,83,None,BSk,Temperate,Forest,55,12.3,326,Summer,1159098,32594,58
TR_0093,4/8/2024,Turkey,Izmir,28.5,95,2.3,59,None,Csa,Mediterranean,Forest,36.5,4.6,249,Summer,632173,0,37
TR_0094,5/8/2024,Turkey,Ankara,32.4,40,0,71,None,Cfb,Temperate,Forest,32.9,5.5,15,Summer,604834,8193,41
TR_0095,6/8/2024,Turkey,Istanbul,33.2,67,3.1,88,None,Cfb,Temperate,Shrubland,,8.0,NA,NA,1178475,0,53
TR_0096,7/8/2024,Turkey,Izmir,30.9,97,0,90,None,Csa,Mediterranean,Forest,47.2,3.7,346,Summer,353368,9809,63
TR_0097,8/8/2024,Turkey,Ankara,33.0,50,1.8,68,None,BSk,Temperate,Forest,36.3,14.1,338,Summer,841162,0,64
TR_0098,9/8/2024,Turkey,Istanbul,,,0,88,Drought,Cfb,Mediterranean,Urban,55,5.3,74,Summer,"4,504,144",0,78
TR_0099,10/8/2024,Turkey,Izmir,29.6,50,0,80,None,BSk,Temperate,Urban,30.5,9.4,244,Summer,349211,27115,41
TR_0100,11/8/2024,Turkey,Ankara,28.7,63,0,111,None,BSk,Temperate,Shrubland,31.0,7.5,270,Summer,543626,0,63
TR_0101,12/8/2024,Turkey,Istanbul,37.4,73,NA,117,None,Csa,Temperate,Urban,,10.2,344,Summer,1080516,13037,50
TR_0102,13/8/2024,Turkey,Izmir,30.7,75,0,105,Heatwave,Csa,Mediterranean,Urban,38.3,5.2,353,Summer,842387,1005564,72
TR_0103,14/8/2024,Turkey,Ankara,33.2,60,0,102,None,BSk,Temperate,Shrubland,40.0,11.2,,Summer,441936,28678,NA
TR_0103,14/8/2024,Turkey,Ankara,33.2,60,0,102,None,BSk,Temperate,Shrubland,40.0,11.2,,Summer,441936,28678,NA
TR_0104,15/8/2024,Turkey,Istanbul,29.7,72,,112,None,Csa,Mediterranean,Shrubland,NA,13.5,247,Summer,,0,52
TR_0105,16/8/2024,Turkey,Izmir,30.8,71,0,62,None,BSk,Mediterranean,Shrubland,37.4,8.5,5,Summer,456674,0,43
TR_0106,17/8/2024,Turkey,Ankara,33.8,NA,0,99,None,BSk,Temperate,Forest,36.7,3.9,66,Summer,289774,0,62
TR_0107,18/8/2024,Turkey,Istanbul,37.7,59,0,106,Drought,Csa,Mediterranean,Forest,53.2,6.4,171,Summer,3536767,17993,58
TR_0108,19/8/2024,Turkey,Izmir,31.8,88,0,55,None,Cfb,Mediterranean,,,4.8,77,,401490,0,37
TR_0109,20/8/2024,Turkey,Ankara,32.1,76,0,62,None,BSk,Temperate,Shrubland,43.0,9.9,297,Summer,554445,0,55
TR_0110,21/8/2024,Turkey,Istanbul,34.6,63,6.8,78,None,BSk,NA,Forest,45.3,14.3,175,Summer,,0,
TR_0111,22/8/2024,Turkey,Izmir,28.6,86,0,103,Drought,Cfb,Temperate,Shrubland,34.9,5.5,186,Summer,676363,164353,47
TR_0112,23/8/2024,Turkey,Ankara,28.5,35,9.0,69,None,Csa,Temperate,Forest,27.8,7.7,118,Summer,677485,0,65
TR_0113,24/8/2024,Turkey,Istanbul,34.4,56,0,91,None,BSk,Temperate,Forest,41.6,9.4,233,Summer,1374126,0,62
TR_0114,25/8/2024,Turkey,Izmir,31.8,89,2.1,67,Storm,Csa,Temperate,Urban,47.6,22.7,166,Summer,646941,293288,84
TR_0115,26/8/2024,Turkey,Ankara,30.6,35,0,61,None,Csa,Mediterranean,Forest,29.8,2.6,308,Summer,752079,20562,50
TR_0116,27/8/2024,Turkey,Istanbul,32.8,89,9.3,75,None,BSk,Temperate,Urban,52.0,8.3,245,Summer,1910880,11038,50
TR_0117,28/8/2024,Turkey,Izmir,29.9,71,0,66,None,Csa,Temperate,Shrubland,35.0,4.9,205,Summer,369995,0,52
TR_0118,29/8/2024,Turkey,Ankara,34.6,54,0,75,Wildfire,BSk,Mediterranean,Forest,41.3,2.5,86,Summer,1327327,0,88
TR_0119,30/8/2024,Turkey,Istanbul,30.8,,0,120,NA,Cfb,Mediterranean,Urban,38.6,,154,Summer,1143186,0,58
TR_0119,30/8/2024,Turkey,Istanbul,30.8,,0,120,NA,Cfb,Mediterranean,Urban,38.6,,154,Summer,1143186,0,58
TR_0120,31/8/2024,Turkey,Izmir,29.2,87,0,97,None,Cfb,Temperate,Forest,37.0,4.5,55,Summer,387213,0,43
TR_0121,1/9/2024,Turkey,Ankara,19.1,77,2.2,99,None,Csa,Temperate,Shrubland,19.1,5.4,36,Autumn,587351,0,52
TR_0122,2/9/2024,Turkey,Istanbul,20.0,69,0,96,None,Cfb,Mediterranean,Shrubland,20.0,4.2,165,Autumn,"905,324",0,35
TR_0123,3/9/2024,Turkey,Izmir,13.9,69,0,91,None,BSk,Mediterranean,Urban,13.9,5.0,167,Autumn,451503,0,54
TR_0124,4/9/2024,Turkey,Ankara,17.1,82,0,77,None,Cfb,NA,Urban,17.1,14.7,221,Autumn,466765,0,65
TR_0125,2024-09-05,Turkey,Istanbul,14.5,87,0,115,None,BSk,Mediterranean,Urban,14.5,7.2,291,Autumn,1989837,0,59
TR_0126,6/9/2024,Turkey,Izmir,13.9,60,0,108,None,Cfb,Temperate,Shrubland,13.9,2.4,111,Autumn,558500,0,57
TR_0127,7/9/2024,Turkey,Ankara,17.2,77,1.0,115,None,Csa,Mediterranean,Urban,17.2,5.2,279,Autumn,549732,44784,62
TR_0128,8/9/2024,Turkey,Istanbul,14.1,74,0,129,None,NA,Mediterranean,Shrubland,14.1,8.7,26,Autumn,1130369,45344,63
TR_0129,2024-09-09,Turkey,Izmir,13.9,68,0,69,None,Csa,Temperate,Forest,13.9,11.0,57,Autumn,429750,0,35
TR_0130,10/9/2024,Turkey,Ankara,15.0,44,4.7,NA,None,BSk,Temperate,Forest,15.0,14.6,177,Autumn,297048,0,48
TR_0131,11/9/2024,Turkey,Istanbul,17.9,66,6.7,92,None,,Temperate,Urban,,3.8,296,Autumn,1212737,0,65
TR_0132,12/9/2024,Turkey,Izmir,11.5,NA,0,72,None,Csa,Mediterranean,Forest,11.5,8.2,,Autumn,534096,0,NA
TR_0133,13/9/2024,Turkey,Ankara,12.5,70,4.8,76,Cold Wave,Cfb,Temperate,Shrubland,12.5,9.0,288,Autumn,1609661,30653,47
TR_0134,14/9/2024,Turkey,Istanbul,14.4,90,0,101,None,Cfb,Mediterranean,Shrubland,14.4,9.0,292,Autumn,"1,418,774",0,43
TR_0135,15/9/2024,Turkey,Izmir,12.2,50,0,89,Storm,Cfb,Mediterranean,Forest,12.2,30.7,287,Autumn,2208606,91662,53
TR_0136,16/9/2024,Turkey,Ankara,19.8,82,0,72,None,BSk,Mediterranean,Urban,19.8,14.1,360,Autumn,504409,0,37
TR_0137,17/9/2024,Turkey,Istanbul,13.7,NA,0,121,Flood,Cfb,Mediterranean,Shrubland,13.7,2.1,243,Autumn,1760485,,43
TR_0138,18/9/2024,Turkey,Izmir,11.0,83,7.1,70,None,Csa,Temperate,Urban,11.0,3.3,3,Autumn,652213,0,46
TR_0139,19/9/2024,Turkey,Ankara,18.1,85,2.0,96,None,BSk,Temperate,Urban,18.1,9.7,183,Autumn,313487,15502,62
TR_0140,20/9/2024,Turkey,Istanbul,18.3,82,0,71,Storm,Cfb,Temperate,Shrubland,18.3,32.8,115,Autumn,1498113,42110,77
TR_0141,21/9/2024,Turkey,Izmir,18.9,55,0,59,None,BSk,Temperate,Urban,18.9,4.6,237,Autumn,249825,0,62
TR_0142,22/9/2024,Turkey,Ankara,19.4,44,,NA,None,Cfb,Temperate,Forest,19.4,7.2,217,Autumn,"513,641",0,60
TR_0143,23/9/2024,Turkey,Istanbul,16.8,82,0,127,None,Csa,Mediterranean,Urban,16.8,10.9,354,,,32417,
TR_0144,24/9/2024,Turkey,Izmir,18.3,69,23.7,69,None,Csa,Temperate,Shrubland,18.3,5.5,292,Autumn,366033,2638,52
TR_0145,25/9/2024,Turkey,Ankara,12.1,49,0.2,99,None,Csa,Mediterranean,Shrubland,12.1,10.6,NA,Autumn,382691,0,48
TR_0146,26/9/2024,Turkey,Istanbul,15.1,57,0,120,None,Csa,Mediterranean,,15.1,14.5,255,Autumn,2205341,0,48
TR_0147,27/9/2024,Turkey,Izmir,19.7,63,0,106,None,Csa,Mediterranean,Forest,19.7,13.1,269,Autumn,495482,0,40
TR_0148,28/9/2024,Turkey,Ankara,17.4,72,0,118,None,BSk,Mediterranean,Shrubland,17.4,11.4,201,Autumn,403229,0,36
TR_0149,29/9/2024,Turkey,Istanbul,12.0,,0,NA,None,NA,Mediterranean,Urban,12.0,10.2,104,Autumn,1505962,0,53
TR_0150,30/9/2024,Turkey,Izmir,20.3,72,5.5,61,None,BSk,Mediterranean,Urban,20.3,7.9,175,Autumn,495147,0,52
TR_0151,1/10/2024,Turkey,Ankara,16.0,55,0,76,None,BSk,Temperate,Shrubland,16.0,7.2,286,Autumn,306972,0,38
TR_0152,2/10/2024,Turkey,Istanbul,17.5,86,0,72,None,BSk,Temperate,Urban,17.5,7.8,329,Autumn,1268388,0,46
TR_0153,3/10/2024,Turkey,Izmir,15.5,59,9.5,86,None,BSk,,Urban,,12.0,322,,630914,0,36
TR_0154,4/10/2024,Turkey,Ankara,16.1,43,0,120,None,Cfb,Temperate,Forest,16.1,8.4,303,Autumn,584877,0,43
TR_0155,5/10/2024,Turkey,Istanbul,14.6,55,2.3,98,None,BSk,Mediterranean,,14.6,4.2,289,Autumn,1291572,0,57
TR_0156,2024-10-06,Turkey,Izmir,11.7,57,NA,65,None,BSk,Temperate,Shrubland,11.7,NA,71,Autumn,312710,0,40
TR_0157,7/10/2024,Turkey,Ankara,18.1,69,1.9,73,Flood,Cfb,Mediterranean,Forest,18.1,9.9,215,Autumn,856895,11219,66
TR_0158,8/10/2024,Turkey,Istanbul,11.5,95,0,100,None,Csa,Temperate,Urban,11.5,14.2,5,Autumn,2009923,0,58
TR_0159,9/10/2024,Turkey,Izmir,13.6,82,8.9,59,None,Csa,Mediterranean,Shrubland,13.6,5.0,196,Autumn,272978,0,44
TR_0159,9/10/2024,Turkey,Izmir,13.6,82,8.9,59,None,Csa,Mediterranean,Shrubland,13.6,5.0,196,Autumn,272978,0,44
TR_0160,10/10/2024,Turkey,Ankara,19.3,53,0,85,None,Csa,Mediterranean,Forest,19.3,7.7,27,Autumn,441866,0,43
TR_0161,11/10/2024,Turkey,Istanbul,18.5,74,3.0,88,None,Cfb,Mediterranean,Urban,18.5,10.4,13,Autumn,977163,0,51
TR_0162,12/10/2024,Turkey,Izmir,10.6,58,0,83,Storm,BSk,Mediterranean,Shrubland,10.6,21.7,163,Autumn,1067814,1001113,69
TR_0163,13/10/2024,Turkey,Ankara,17.7,77,6.0,111,None,Cfb,Mediterranean,Shrubland,17.7,2.5,255,Autumn,492533,0,48
TR_0164,14/10/2024,Turkey,Istanbul,19.4,81,7.2,130,None,BSk,Temperate,Forest,19.4,14.4,248,Autumn,1236855,0,42
TR_0165,15/10/2024,Turkey,Izmir,15.8,79,0,76,None,Csa,Temperate,Forest,15.8,14.2,82,Autumn,536205,0,52
TR_0166,16/10/2024,Turkey,Ankara,19.2,75,0,102,None,Cfb,Temperate,Forest,19.2,9.4,74,Autumn,790394,12109,43
TR_0167,17/10/2024,Turkey,Istanbul,11.4,74,1.0,73,None,Cfb,Mediterranean,Shrubland,11.4,2.7,116,Autumn,1916428,47603,48
TR_0168,18/10/2024,Turkey,Izmir,16.5,52,41.0,91,,BSk,Temperate,Shrubland,16.5,4.0,,Autumn,543164,0,63
TR_0169,19/10/2024,Turkey,Ankara,16.1,65,0.5,97,None,Cfb,Temperate,Urban,16.1,8.6,162,Autumn,586275,0,59
TR_0170,20/10/2024,Turkey,Istanbul,16.1,84,9.3,107,None,Cfb,Mediterranean,Forest,16.1,5.2,53,Autumn,"1,045,283",0,38
TR_0171,21/10/2024,Turkey,Izmir,17.3,54,8.2,106,None,BSk,Mediterranean,Urban,17.3,7.6,121,Autumn,373949,0,50
TR_0172,22/10/2024,Turkey,Ankara,17.6,83,0,99,None,Cfb,Temperate,Shrubland,17.6,6.1,241,Autumn,795668,0,48
TR_0173,23/10/2024,Turkey,Istanbul,15.3,71,21.2,74,None,Cfb,Mediterranean,Forest,15.3,6.7,320,Autumn,2120018,15330,41
TR_0174,24/10/2024,Turkey,Izmir,16.6,82,24.8,108,None,Cfb,Mediterranean,Urban,16.6,10.3,327,Autumn,353031,0,46
TR_0175,25/10/2024,Turkey,Ankara,12.2,45,4.5,83,None,Csa,Mediterranean,Shrubland,NA,14.9,91,NA,457758,0,63
TR_0176,26/10/2024,Turkey,Istanbul,16.0,58,3.8,107,None,Csa,Mediterranean,Shrubland,16.0,9.0,278,Autumn,893011,43001,43
TR_0177,27/10/2024,Turkey,Izmir,15.1,92,8.3,78,None,Csa,Temperate,Shrubland,15.1,13.2,75,Autumn,635480,0,53
TR_0178,28/10/2024,Turkey,Ankara,11.9,85,0,119,None,Cfb,Mediterranean,Forest,11.9,11.9,257,Autumn,362243,0,43
TR_0179,29/10/2024,Turkey,Istanbul,17.7,69,0,102,None,Csa,Temperate,Shrubland,17.7,2.6,33,Autumn,2136919,0,60
TR_0180,30/10/2024,Turkey,Izmir,11.8,76,2.3,59,None,Csa,Mediterranean,Urban,11.8,13.5,30,Autumn,244492,0,43
TR_0181,31/10/2024,Turkey,Ankara,11.3,81,4.7,105,None,BSk,Mediterranean,Forest,11.3,13.8,121,Autumn,625436,0,44
TR_0182,1/11/2024,Turkey,Istanbul,12.9,73,2.5,119,None,BSk,Temperate,Urban,12.9,11.7,335,Autumn,922247,0,48
TR_0183,2024-11-02,Turkey,Izmir,16.4,96,0,88,None,BSk,Temperate,Shrubland,16.4,13.1,228,Autumn,612217,0,50
