Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
TM_0015,18/5/2024,Turkmenistan,Dashoguz,10.3,55,3.3,108,None,BWk,Desert,Desert,10.3,4.3,53,Spring,28955,0,36
TM_0016,19/5/2024,Turkmenistan,Ashgabat,18.9,NA,4.2,NA,Flood,BWk,Desert,Steppe,18.9,7.6,334,Spring,337505,2312768,73
TM_0017,20/5/2024,Turkmenistan,Turkmenabat,11.1,53,0,69,,BWk,Arid,Desert,11.1,NA,104,Spring,14119,32255,NA
TM_0018,21/5/2024,Turkmenistan,Dashoguz,NA,55,13.9,87,None,BWk,Arid,Desert,19.3,13.3,264,Spring,38986,0,55
TM_0019,22/5/2024,Turkmenistan,Ashgabat,17.5,46,1.0,92,None,BWk,Arid,Steppe,17.5,10.1,134,Spring,138028,14989,46
TM_0020,23/5/2024,Turkmenistan,Turkmenabat,10.6,46,13.8,72,None,BWk,Desert,Desert,10.6,2.8,165,Spring,24609,0,57
TM_0021,24/5/2024,Turkmenistan,Dashoguz,14.2,83,0,58,None,BWk,Arid,Steppe,14.2,7.6,235,Spring,16903,0,37
TM_0022,25/5/2024,Turkmenistan,Ashgabat,16.2,42,0,101,None,BWk,Desert,Steppe,16.2,14.6,259,Spring,70032,0,36
TM_0023,26/5/2024,Turkmenistan,Turkmenabat,18.2,68,0,68,None,BWk,Desert,Desert,18.2,14.0,282,Spring,35795,0,47
TM_0024,27/5/2024,Turkmenistan,Dashoguz,11.3,42,0,62,None,BWk,Desert,Steppe,11.3,5.2,157,Spring,25627,0,53
TM_0025,28/5/2024,Turkmenistan,Ashgabat,11.4,73,1.7,64,None,BWk,Desert,NA,NA,,53,Spring,87887,12989,64
TM_0026,29/5/2024,Turkmenistan,Turkmenabat,18.5,37,0,54,None,BWk,Desert,Steppe,18.5,13.4,234,Spring,39314,0,53
TM_0027,30/5/2024,Turkmenistan,Dashoguz,14.9,52,27.1,50,Flood,BWk,Arid,Steppe,14.9,11.4,267,Spring,81868,0,46
TM_0028,31/5/2024,Turkmenistan,Ashgabat,19.6,78,0,68,Dust Storm,BWk,Desert,Steppe,19.6,12.4,66,Spring,139127,496365,66
TM_0029,1/6/2024,Turkmenistan,Turkmenabat,43.5,48,23.7,94,Heatwave,BWk,Desert,Desert,55,5.6,243,Summer,28728,468585,80
TM_0030,2/6/2024,Turkmenistan,Dashoguz,41.1,65,4.7,85,None,BWk,Desert,Steppe,55,10.1,259,Summer,30255,0,43
TM_0031,3/6/2024,Turkmenistan,Ashgabat,37.4,64,25.4,68,None,BWk,Desert,Desert,55,,24,Summer,138243,7262,NA
TM_0032,4/6/2024,Turkmenistan,Turkmenabat,37.8,50,3.8,76,,BWk,NA,Desert,48.0,2.3,30,Summer,24808,28279,42
TM_0033,5/6/2024,Turkmenistan,Dashoguz,38.8,75,3.7,99,None,BWk,Arid,Steppe,55,3.7,9,Summer,28942,0,49
TM_0034,6/6/2024,Turkmenistan,Ashgabat,40.9,58,17.0,115,None,BWk,Arid,Steppe,55,8.2,44,Summer,62281,0,64
TM_0035,7/6/2024,Turkmenistan,Turkmenabat,40.3,60,4.8,100,None,BWk,Desert,Steppe,55,6.9,122,Summer,"31,832","30,989",59
TM_0036,8/6/2024,Turkmenistan,Dashoguz,36.6,75,4.5,103,None,BWk,Arid,Steppe,NA,7.5,84,Summer,29378,0,58
TM_0037,9/6/2024,Turkmenistan,Ashgabat,35.4,83,11.8,63,Drought,BWk,Arid,Steppe,55,10.2,230,Summer,318549,8556,32
TM_0038,10/6/2024,Turkmenistan,Turkmenabat,40.2,76,1.0,68,None,BWk,Arid,Desert,55,3.7,65,Summer,25995,0,40
TM_0039,11/6/2024,Turkmenistan,Dashoguz,41.4,80,3.3,108,Drought,BWk,Desert,Desert,,11.1,34,Summer,,769334,58
TM_0040,12/6/2024,Turkmenistan,Ashgabat,38.6,47,1.2,80,None,BWk,Arid,Steppe,48.6,7.4,108,Summer,102108,0,49
TM_0041,13/6/2024,Turkmenistan,Turkmenabat,44.8,68,NA,87,Heatwave,BWk,NA,Steppe,55,12.3,,Summer,72569,0,63
TM_0042,14/6/2024,Turkmenistan,Dashoguz,39.9,80,0,94,Heatwave,BWk,Desert,Steppe,55,4.4,27,Summer,77601,117460,49
TM_0043,15/6/2024,Turkmenistan,Ashgabat,36.3,81,0.5,92,Heatwave,BWk,Arid,Desert,55,12.1,323,Summer,"138,948","1,570,301",33
TM_0044,16/6/2024,Turkmenistan,Turkmenabat,41.2,38,0.5,74,None,BWk,Arid,Desert,50.1,6.5,299,Summer,31285,0,41
TM_0045,17/6/2024,Turkmenistan,Dashoguz,42.1,68,0,103,Heatwave,BWk,Arid,Desert,55,3.8,300,Summer,"55,143","35,699",78
TM_0046,2024-06-18,Turkmenistan,Ashgabat,38.1,62,0.5,71,None,BWk,Arid,Desert,55,3.2,69,Summer,96565,0,57
TM_0047,19/6/2024,Turkmenistan,Turkmenabat,37.0,76,0,106,Drought,BWk,Arid,Steppe,55,7.1,227,Summer,44686,3726358,68
TM_0048,20/6/2024,Turkmenistan,Dashoguz,38.8,67,0,52,Drought,BWk,Desert,Steppe,55,10.0,127,Summer,105386,846718,89
TM_0049,21/6/2024,Turkmenistan,Ashgabat,43.9,84,0,108,Drought,BWk,Desert,Desert,55,4.1,85,Summer,237097,204102,66
TM_0050,22/6/2024,Turkmenistan,Turkmenabat,37.4,44,2.4,82,None,BWk,Desert,Desert,43.9,9.1,24,Summer,"19,795",0,55
TM_0051,23/6/2024,Turkmenistan,Dashoguz,41.6,57,0,103,Drought,BWk,Desert,Desert,55,3.8,40,Summer,41688,432772,80
TM_0051,23/6/2024,Turkmenistan,Dashoguz,41.6,57,0,103,Drought,BWk,Desert,Desert,55,3.8,40,Summer,41688,432772,80
TM_0052,24/6/2024,Turkmenistan,Ashgabat,40.5,64,0,98,None,BWk,Desert,Steppe,55,13.3,63,Summer,79882,27391,58
TM_0053,25/6/2024,Turkmenistan,Turkmenabat,36.4,42,0,78,Drought,BWk,Desert,Steppe,40.7,13.3,308,Summer,102621,99993,68
TM_0054,26/6/2024,Turkmenistan,Dashoguz,36.4,47,0,82,Heatwave,BWk,Arid,Desert,42.8,13.6,319,Summer,48284,156003,71
TM_0055,27/6/2024,Turkmenistan,Ashgabat,42.3,70,1.4,66,None,BWk,Desert,Steppe,55,13.4,286,Summer,111403,0,37
TM_0056,28/6/2024,Turkmenistan,Turkmenabat,45,57,4.0,56,None,BWk,Desert,Steppe,55,3.0,288,Summer,37047,2872,42
TM_0057,29/6/2024,Turkmenistan,Dashoguz,40.5,62,0,79,None,BWk,Desert,Steppe,55,2.0,200,Summer,30858,0,38
TM_0058,30/6/2024,Turkmenistan,Ashgabat,43.4,54,0,88,Drought,BWk,Arid,Steppe,55,10.4,334,Summer,321860,145386,67
TM_0059,1/7/2024,Turkmenistan,Turkmenabat,40.6,54,26.6,67,None,BWk,Desert,Desert,55,12.3,60,Summer,41015,0,49
TM_0060,2/7/2024,Turkmenistan,Dashoguz,42.8,49,0,58,NA,BWk,Arid,Steppe,55,NA,200,Summer,32831,NA,56
TM_0061,3/7/2024,Turkmenistan,Ashgabat,37.8,58,0.8,91,Drought,BWk,Desert,Desert,52.9,10.2,266,Summer,244572,208098,70
TM_0062,4/7/2024,Turkmenistan,Turkmenabat,40.4,51,0,47,Drought,BWk,Arid,Desert,55,9.9,158,Summer,32099,21245,48
TM_0063,5/7/2024,Turkmenistan,Dashoguz,39.8,40,3.7,106,None,BWk,Desert,Steppe,47.8,11.7,310,Summer,23273,20742,40
TM_0064,6/7/2024,Turkmenistan,Ashgabat,38.7,56,0,,Drought,BWk,,Desert,NA,12.5,114,Summer,76513,0,78
TM_0065,7/7/2024,Turkmenistan,Turkmenabat,38.2,61,8.7,52,Heatwave,BWk,Desert,Desert,55,8.0,237,Summer,66989,0,66
TM_0065,7/7/2024,Turkmenistan,Turkmenabat,38.2,61,8.7,52,Heatwave,BWk,Desert,Desert,55,8.0,237,Summer,66989,0,66
TM_0066,8/7/2024,Turkmenistan,Dashoguz,41.5,47,0,98,Drought,BWk,Arid,Steppe,55,12.9,168,Summer,123594,33165,80
TM_0067,9/7/2024,Turkmenistan,Ashgabat,36.0,66,0,71,Heatwave,BWk,Arid,Desert,51.6,10.0,241,Summer,200622,221091,83
TM_0068,10/7/2024,Turkmenistan,Turkmenabat,36.1,46,0,70,None,BWk,Desert,Desert,41.7,13.7,131,Summer,24189,0,39
TM_0069,11/7/2024,Turkmenistan,Dashoguz,41.2,72,15.7,108,None,BWk,Arid,Steppe,55,10.3,154,Summer,29490,30695,42
TM_0070,12/7/2024,Turkmenistan,Ashgabat,36.1,80,0,122,None,BWk,Desert,Steppe,55,3.1,107,Summer,102096,0,51
TM_0071,13/7/2024,Turkmenistan,Turkmenabat,40.3,83,0,80,Drought,BWk,Arid,Steppe,55,NA,319,Summer,97795,850144,69
TM_0072,14/7/2024,Turkmenistan,Dashoguz,36.5,42,0,109,None,BWk,Desert,Desert,40.9,2.5,140,Summer,28156,0,59
TM_0073,15/7/2024,Turkmenistan,Ashgabat,36.9,47,0,101,None,BWk,Arid,Steppe,44.0,7.4,181,Summer,142475,0,59
TM_0074,16/7/2024,Turkmenistan,Turkmenabat,39.5,61,0.6,50,Drought,BWk,,Desert,55,,3,Summer,109105,878442,73
TM_0075,17/7/2024,Turkmenistan,Dashoguz,42.3,75,0.9,85,Heatwave,,Desert,Desert,55,6.5,197,Summer,59618,4058022,62
TM_0076,18/7/2024,Turkmenistan,Ashgabat,42.9,40,0,95,Heatwave,BWk,Desert,Desert,55,10.2,62,Summer,99420,853746,79
TM_0077,19/7/2024,Turkmenistan,Turkmenabat,37.0,52,0,95,Drought,BWk,Desert,Desert,46.8,4.0,359,Summer,34534,4866373,47
TM_0078,20/7/2024,Turkmenistan,Dashoguz,35.2,82,0,56,Drought,BWk,Arid,Desert,55,3.2,208,Summer,84249,4784325,65
TM_0078,20/7/2024,Turkmenistan,Dashoguz,35.2,82,0,56,Drought,BWk,Arid,Desert,55,3.2,208,Summer,84249,4784325,65
TM_0079,21/7/2024,Turkmenistan,Ashgabat,36.8,50,0,75,None,BWk,Desert,Steppe,45.2,11.4,33,Summer,149020,0,58
TM_0080,22/7/2024,Turkmenistan,Turkmenabat,39.4,46,4.1,93,None,BWk,Arid,Desert,50.2,10.2,30,Summer,32175,0,55
TM_0081,23/7/2024,Turkmenistan,Dashoguz,36.0,56,27.3,NA,Drought,BWk,Desert,Desert,46.0,8.5,190,Summer,66607,529221,97
TM_0082,24/7/2024,Turkmenistan,Ashgabat,39.5,77,0,86,None,BWk,Desert,Steppe,55,3.7,117,Summer,56078,0,53
TM_0083,2024-07-25,Turkmenistan,Turkmenabat,39.8,42,0,NA,Heatwave,BWk,Arid,Desert,48.9,4.4,20,Summer,,NA,74
TM_0084,26/7/2024,Turkmenistan,Dashoguz,44.4,66,0,65,Heatwave,BWk,Desert,Desert,55,12.7,206,Summer,46152,165174,74
TM_0085,27/7/2024,Turkmenistan,Ashgabat,41.2,47,NA,84,None,BWk,Desert,Desert,55,11.5,NA,Summer,96858,0,44
TM_0086,28/7/2024,Turkmenistan,Turkmenabat,43.8,69,29.1,102,Drought,BWk,Arid,Desert,55,10.7,195,Summer,51360,0,57
TM_0087,29/7/2024,Turkmenistan,Dashoguz,42.7,70,17.0,108,Heatwave,BWk,Arid,Steppe,55,3.8,175,Summer,71918,0,55
TM_0088,30/7/2024,Turkmenistan,Ashgabat,42.4,49,0,NA,,BWk,Desert,Steppe,55,10.4,48,Summer,121748,0,
TM_0089,31/7/2024,Turkmenistan,Turkmenabat,44.2,84,0,80,NA,BWk,Arid,Steppe,55,2.3,293,Summer,17888,0,37
TM_0090,1/8/2024,Turkmenistan,Dashoguz,36.9,76,0,85,None,BWk,Arid,Desert,55,8.0,232,Summer,26689,0,NA
TM_0091,2/8/2024,Turkmenistan,Ashgabat,39.8,74,26.9,121,Heatwave,BWk,Desert,Desert,55,5.4,44,Summer,78996,90276,65
TM_0092,3/8/2024,Turkmenistan,Turkmenabat,40.0,83,0.8,102,Heatwave,BWk,Arid,Desert,55,10.7,137,Summer,60260,298216,52
TM_0093,4/8/2024,Turkmenistan,Dashoguz,44.9,53,4.9,79,None,BWk,Desert,Desert,55,3.9,190,Summer,13858,0,63
TM_0094,5/8/2024,Turkmenistan,Ashgabat,NA,42,,65,Drought,BWk,Desert,,55,5.9,265,Summer,332317,151569,73
TM_0095,6/8/2024,Turkmenistan,Turkmenabat,40.1,62,1.8,57,Drought,BWk,Arid,Steppe,55,6.7,128,Summer,55254,1796598,73
TM_0096,7/8/2024,Turkmenistan,Dashoguz,37.0,51,0,54,None,BWk,Desert,Steppe,46.3,3.3,96,Summer,23939,0,65
TM_0097,8/8/2024,Turkmenistan,Ashgabat,45,52,0.2,109,Heatwave,BWk,Arid,Steppe,55,10.3,155,Summer,123035,0,63
TM_0098,9/8/2024,Turkmenistan,Turkmenabat,43.7,53,22.0,95,Heatwave,BWk,Desert,Desert,55,2.7,167,Summer,105652,183393,52
TM_0099,10/8/2024,Turkmenistan,Dashoguz,40.9,60,19.9,109,Drought,BWk,Desert,Steppe,55,11.9,338,Summer,57270,90008,49
TM_0100,11/8/2024,Turkmenistan,Ashgabat,43.0,55,2.8,66,None,BWk,Arid,Desert,55,11.0,59,Summer,106817,0,36
TM_0101,12/8/2024,Turkmenistan,Turkmenabat,35.6,36,4.9,49,None,BWk,Desert,Steppe,37.1,,60,Summer,17863,0,54
TM_0102,13/8/2024,Turkmenistan,Dashoguz,36.8,36,0,57,None,BWk,Arid,Steppe,39.3,8.0,191,Summer,19929,0,42
TM_0103,14/8/2024,Turkmenistan,Ashgabat,38.5,83,0,87,None,BWk,Desert,Steppe,55,7.0,22,Summer,73037,0,52
TM_0104,15/8/2024,Turkmenistan,Turkmenabat,40.5,64,0,57,None,BWk,Desert,Steppe,55,8.6,138,Summer,33166,0,58
TM_0105,16/8/2024,Turkmenistan,Dashoguz,NA,NA,0,93,None,BWk,Arid,Desert,55,7.1,266,Summer,,0,36
TM_0106,17/8/2024,Turkmenistan,Ashgabat,NA,37,,85,None,BWk,Arid,Steppe,48.0,13.4,290,Summer,83416,NA,37
TM_0107,18/8/2024,Turkmenistan,Turkmenabat,44.0,84,,NA,Heatwave,BWk,Arid,Steppe,55,11.2,118,Summer,44691,52725,75
TM_0108,19/8/2024,Turkmenistan,Dashoguz,44.4,72,1.0,107,Drought,BWk,Arid,Desert,55,12.3,261,Summer,87482,50357,78
TM_0109,20/8/2024,Turkmenistan,Ashgabat,35.7,78,0,79,None,BWk,Arid,Steppe,55,13.2,247,Summer,145685,0,49
TM_0110,21/8/2024,Turkmenistan,Turkmenabat,44.3,51,2.5,53,Drought,BWk,Desert,Desert,55,2.5,324,Summer,54005,494957,86
TM_0111,22/8/2024,Turkmenistan,Dashoguz,36.6,79,0,96,Drought,BWk,Arid,Steppe,55,13.2,129,Summer,88418,369095,73
TM_0112,23/8/2024,Turkmenistan,Ashgabat,36.8,74,0.1,70,None,BWk,Arid,Steppe,55,9.3,280,Summer,65919,0,42
TM_0113,24/8/2024,Turkmenistan,Turkmenabat,36.6,49,0,94,None,BWk,Desert,Steppe,44.2,2.9,231,Summer,37516,23814,56
TM_0114,25/8/2024,Turkmenistan,Dashoguz,42.6,80,0,81,Heatwave,BWk,Arid,Desert,55,7.8,309,Summer,97619,34519,71
TM_0115,26/8/2024,Turkmenistan,Ashgabat,37.4,84,0,121,None,BWk,Arid,Steppe,55,3.1,212,Summer,69274,0,39
TM_0116,27/8/2024,Turkmenistan,Turkmenabat,36.1,81,0,91,Drought,BWk,Desert,Desert,55,10.2,182,Summer,56050,14127,68
TM_0117,28/8/2024,Turkmenistan,Dashoguz,38.1,70,0,107,Drought,BWk,Desert,Desert,55,12.1,31,Summer,63341,1923088,62
TM_0118,29/8/2024,Turkmenistan,Ashgabat,36.8,74,0,NA,Drought,BWk,Desert,Desert,55,14.7,306,Summer,357934,0,60
TM_0119,30/8/2024,Turkmenistan,Turkmenabat,41.4,79,0,53,Heatwave,BWk,Desert,Steppe,55,10.7,345,Summer,43868,12308,85
TM_0120,31/8/2024,Turkmenistan,Dashoguz,44.8,62,0,69,None,BWk,Desert,Desert,55,5.2,100,Summer,30944,3749,53
TM_0120,31/8/2024,Turkmenistan,Dashoguz,44.8,62,0,69,None,BWk,Desert,Desert,55,5.2,100,Summer,30944,3749,53
TM_0121,1/9/2024,Turkmenistan,Ashgabat,19.2,78,0,97,None,BWk,Desert,Desert,19.2,14.8,267,Autumn,119913,0,53
TM_0122,2/9/2024,Turkmenistan,Turkmenabat,25.3,40,1.5,,None,BWk,Arid,Steppe,25.3,3.2,196,Autumn,22126,0,40
TM_0123,3/9/2024,Turkmenistan,Dashoguz,20.0,40,0,62,None,BWk,Desert,Steppe,20.0,14.9,12,Autumn,13175,48403,42
TM_0124,4/9/2024,Turkmenistan,Ashgabat,25.2,42,0,101,None,BWk,Arid,Desert,25.2,3.8,173,Autumn,99590,0,45
TM_0125,5/9/2024,Turkmenistan,Turkmenabat,17.5,84,0,78,None,BWk,Arid,Desert,17.5,12.7,10,Autumn,37874,0,38
TM_0126,6/9/2024,Turkmenistan,Dashoguz,19.4,64,4.6,76,None,BWk,Desert,Steppe,19.4,4.2,135,Autumn,31888,0,52
TM_0127,7/9/2024,Turkmenistan,Ashgabat,24.0,48,0,88,Storm,BWk,Desert,Desert,,33.9,68,Autumn,231437,96191,83
TM_0128,8/9/2024,Turkmenistan,Turkmenabat,19.9,38,0,71,None,BWk,Arid,Desert,19.9,2.0,151,Autumn,25009,0,49
TM_0129,9/9/2024,Turkmenistan,Dashoguz,17.9,36,3.2,59,None,BWk,Arid,Steppe,NA,NA,17,Autumn,NA,0,56
TM_0130,10/9/2024,Turkmenistan,Ashgabat,20.0,68,6.6,,None,BWk,Arid,NA,20.0,NA,162,Autumn,126908,0,51
TM_0131,11/9/2024,Turkmenistan,Turkmenabat,15.5,45,4.1,100,None,BWk,Arid,Steppe,15.5,5.5,199,Autumn,40590,16087,47
TM_0132,12/9/2024,Turkmenistan,Dashoguz,20.9,76,2.7,92,None,BWk,Desert,NA,20.9,5.2,180,Autumn,26009,30993,61
TM_0133,13/9/2024,Turkmenistan,Ashgabat,23.8,NA,10.9,113,None,BWk,Arid,Steppe,23.8,11.1,248,Autumn,61383,40184,60
TM_0134,14/9/2024,Turkmenistan,Turkmenabat,16.9,83,9.2,79,None,BWk,Arid,Steppe,16.9,10.5,54,Autumn,18239,0,49
TM_0135,15/9/2024,Turkmenistan,Dashoguz,19.3,59,2.6,72,None,BWk,Desert,Steppe,19.3,7.1,229,Autumn,25818,0,52
TM_0136,16/9/2024,Turkmenistan,Ashgabat,22.1,36,0,NA,None,BWk,Desert,NA,22.1,6.6,326,Autumn,51854,,57
TM_0137,17/9/2024,Turkmenistan,Turkmenabat,23.1,65,NA,80,None,BWk,Arid,Desert,23.1,,236,Autumn,19067,0,
TM_0138,18/9/2024,Turkmenistan,Dashoguz,,49,0,111,NA,BWk,Desert,Desert,16.8,12.3,62,Autumn,14410,0,48
TM_0139,19/9/2024,Turkmenistan,Ashgabat,24.2,64,2.2,87,None,BWk,Desert,Desert,24.2,12.6,355,Autumn,57590,0,46
TM_0140,20/9/2024,Turkmenistan,Turkmenabat,23.9,83,0,104,None,BWk,Arid,Steppe,23.9,8.5,262,Autumn,"16,463",0,58
TM_0141,21/9/2024,Turkmenistan,Dashoguz,22.5,35,4.3,62,None,BWk,Arid,Desert,22.5,8.9,231,Autumn,23738,0,62
TM_0142,22/9/2024,Turkmenistan,Ashgabat,20.2,40,0,92,NA,,Desert,Steppe,20.2,10.9,343,Autumn,128228,0,60
TM_0143,23/9/2024,Turkmenistan,Turkmenabat,22.9,49,NA,92,None,BWk,NA,Desert,22.9,,67,Autumn,"15,255",0,37
TM_0144,24/9/2024,Turkmenistan,Dashoguz,16.2,82,0,108,None,BWk,Arid,Desert,16.2,4.5,89,Autumn,18924,0,39
TM_0145,25/9/2024,Turkmenistan,Ashgabat,23.4,48,0,112,None,BWk,Arid,Desert,NA,7.6,343,Autumn,134095,0,52
TM_0146,26/9/2024,Turkmenistan,Turkmenabat,17.9,39,27.3,92,None,BWk,Desert,Steppe,17.9,14.5,88,Autumn,19542,8497,42
TM_0147,27/9/2024,Turkmenistan,Dashoguz,24.8,NA,4.6,90,None,BWk,Arid,Steppe,24.8,9.6,277,Autumn,25882,8276,35
TM_0148,28/9/2024,Turkmenistan,Ashgabat,17.4,58,27.8,91,None,NA,Arid,Steppe,17.4,2.7,252,Autumn,,9682,63
TM_0149,29/9/2024,Turkmenistan,Turkmenabat,21.1,84,11.1,52,None,BWk,Desert,Desert,21.1,7.7,356,Autumn,22607,0,40
TM_0150,30/9/2024,Turkmenistan,Dashoguz,18.4,41,1.8,72,None,BWk,Arid,Steppe,18.4,11.2,27,Autumn,26886,0,60
TM_0151,1/10/2024,Turkmenistan,Ashgabat,18.2,82,NA,71,None,BWk,Desert,NA,NA,5.2,37,Autumn,77209,0,41
TM_0152,2/10/2024,Turkmenistan,Turkmenabat,22.4,41,4.9,81,None,BWk,Arid,Desert,22.4,9.4,276,Autumn,38681,0,53
TM_0153,3/10/2024,Turkmenistan,Dashoguz,18.8,38,0,111,None,BWk,Arid,Steppe,18.8,,228,Autumn,18840,,NA
TM_0154,2024-10-04,Turkmenistan,Ashgabat,19.7,73,0,105,None,BWk,Desert,Steppe,19.7,3.3,215,Autumn,65259,0,55
TM_0155,5/10/2024,Turkmenistan,Turkmenabat,24.7,48,0,98,None,BWk,Desert,Desert,24.7,14.2,137,Autumn,25563,0,50
TM_0156,6/10/2024,Turkmenistan,Dashoguz,15.6,63,,74,None,BWk,,Steppe,,13.3,133,Autumn,38897,0,43
TM_0157,7/10/2024,Turkmenistan,Ashgabat,23.7,65,3.6,80,None,BWk,Desert,Steppe,23.7,9.3,252,Autumn,82863,0,51
TM_0158,8/10/2024,Turkmenistan,Turkmenabat,21.0,45,0,57,None,BWk,Desert,Steppe,21.0,2.4,344,Autumn,19455,0,56
TM_0159,9/10/2024,Turkmenistan,Dashoguz,19.5,52,0,61,Storm,BWk,Desert,Desert,19.5,34.8,327,Autumn,47296,430256,55
TM_0160,10/10/2024,Turkmenistan,Ashgabat,16.7,46,21.9,81,None,BWk,Desert,Desert,16.7,4.6,61,Autumn,113497,0,61
TM_0160,10/10/2024,Turkmenistan,Ashgabat,16.7,46,21.9,81,None,BWk,Desert,Desert,16.7,4.6,61,Autumn,113497,0,61
TM_0161,11/10/2024,Turkmenistan,Turkmenabat,16.9,39,0,75,None,BWk,Arid,Steppe,16.9,NA,350,,"30,238",0,56
TM_0162,12/10/2024,Turkmenistan,Dashoguz,19.7,52,0,58,None,BWk,Desert,Steppe,19.7,7.9,275,Autumn,36374,39479,48
TM_0163,13/10/2024,Turkmenistan,Ashgabat,23.1,46,0,87,None,BWk,Arid,Desert,23.1,7.5,154,Autumn,86531,21483,57
TM_0164,14/10/2024,Turkmenistan,Turkmenabat,20.6,83,0,66,Storm,BWk,Desert,Desert,20.6,33.8,,Autumn,35353,0,71
TM_0165,15/10/2024,Turkmenistan,Dashoguz,22.4,80,3.2,63,None,BWk,Arid,Steppe,22.4,15.0,79,Autumn,"35,867",0,43
TM_0166,16/10/2024,Turkmenistan,Ashgabat,16.4,74,0,82,None,BWk,Arid,Desert,16.4,8.5,192,Autumn,112553,0,45
TM_0167,17/10/2024,Turkmenistan,Turkmenabat,22.8,73,0,97,None,BWk,Desert,Desert,22.8,13.6,25,Autumn,33015,0,48
TM_0168,18/10/2024,Turkmenistan,Dashoguz,23.4,81,0,110,None,BWk,Arid,Desert,23.4,10.7,281,Autumn,25559,0,40
TM_0169,19/10/2024,Turkmenistan,Ashgabat,23.5,61,0,117,Cold Wave,BWk,Desert,Steppe,23.5,9.1,178,Autumn,156116,681224,53
TM_0170,20/10/2024,Turkmenistan,Turkmenabat,22.3,44,0,73,Storm,BWk,Desert,Steppe,22.3,20.6,48,Autumn,82271,151128,43
TM_0171,21/10/2024,Turkmenistan,Dashoguz,19.9,45,15.0,,Flood,BWk,Desert,Steppe,19.9,9.7,301,Autumn,33844,324148,76
TM_0172,22/10/2024,Turkmenistan,Ashgabat,20.4,46,0,122,None,BWk,Desert,Desert,20.4,4.2,81,Autumn,72720,0,50
TM_0173,23/10/2024,Turkmenistan,Turkmenabat,25.3,67,0,90,None,BWk,Desert,Steppe,25.3,9.5,168,Autumn,NA,0,56
TM_0174,24/10/2024,Turkmenistan,Dashoguz,18.8,81,0,91,None,BWk,Desert,Desert,18.8,13.0,259,Autumn,30057,0,36
TM_0175,25/10/2024,Turkmenistan,Ashgabat,19.1,72,1.3,91,None,BWk,Arid,Steppe,19.1,3.2,80,Autumn,119764,0,54
TM_0176,26/10/2024,Turkmenistan,Turkmenabat,24.5,51,1.3,NA,None,BWk,Desert,Desert,24.5,9.5,2,Autumn,,0,35
TM_0177,2024-10-27,Turkmenistan,Dashoguz,24.2,42,18.5,105,None,BWk,Desert,Desert,24.2,10.9,NA,Autumn,,0,NA
